일자,공급업체명,교정기관,품목명,주문수량
2023-12-01,[23]경기상사(간장),경북북부제1교도소,간장,8
2023-12-01,[23]경기상사(간장),경북북부제3교도소,간장,5
2023-12-01,[23]경기상사(간장),경북직업훈련교도소,간장,1
2023-12-01,[23]경기상사(간장),김천소년교도소,간장,2
2023-12-01,[23]경기상사(간장),부산교도소,간장,3
2023-12-01,[23]경기상사(간장),부산구치소,간장,36
2023-12-01,[23]경기상사(간장),서울구치소,간장,13
2023-12-01,[23]경기상사(간장),서울남부교도소,간장,3
2023-12-01,[23]경기상사(간장),서울남부구치소,간장,10
2023-12-01,[23]경기상사(간장),안동교도소,간장,12
2023-12-01,[23]경기상사(간장),안양교도소,간장,2
2023-12-01,[23]경기상사(간장),울산구치소,간장,12
2023-12-01,[23]경기상사(간장),원주교도소,간장,12
2023-12-01,[23]경기상사(간장),의정부교도소,간장,3
2023-12-01,[23]경기상사(간장),진주교도소,간장,12
2023-12-01,[23]경기상사(간장),창원교도소,간장,24
2023-12-01,[23]경기상사(간장),천안교도소,간장,60
2023-12-01,[23]경기상사(간장),포항교도소,간장,6
2023-12-01,[23]더지안(두유),경북북부제1교도소,두유(검은콩),1346
2023-12-01,[23]더지안(두유),경북북부제2교도소,두유(검은콩),288
2023-12-01,[23]더지안(두유),경북북부제3교도소,두유(검은콩),1323
2023-12-01,[23]더지안(두유),경북직업훈련교도소,두유(검은콩),437
2023-12-01,[23]더지안(두유),경주교도소,두유(검은콩),312
2023-12-01,[23]더지안(두유),공주교도소,두유(검은콩),600
2023-12-01,[23]더지안(두유),광주교도소,두유(검은콩),1200
2023-12-01,[23]더지안(두유),군산교도소,두유(검은콩),696
2023-12-01,[23]더지안(두유),김천소년교도소,두유(검은콩),507
2023-12-01,[23]더지안(두유),논산지소,두유(고칼슘),600
2023-12-01,[23]더지안(두유),대구구치소,두유(검은콩),2099
2023-12-01,[23]더지안(두유),대전교도소,두유(검은콩),480
2023-12-01,[23]더지안(두유),목포교도소,두유(검은콩),720
2023-12-01,[23]더지안(두유),밀양구치소,두유(검은콩),240
2023-12-01,[23]더지안(두유),부산교도소,두유(검은콩),1318
2023-12-01,[23]더지안(두유),부산구치소,두유(검은콩),803
2023-12-01,[23]더지안(두유),서산지소,두유(검은콩),1440
2023-12-01,[23]더지안(두유),서울구치소,두유(검은콩),2489
2023-12-01,[23]더지안(두유),서울남부교도소,두유(고칼슘),1116
2023-12-01,[23]더지안(두유),서울남부구치소,두유(고칼슘),583
2023-12-01,[23]더지안(두유),수원구치소,두유(검은콩),1848
2023-12-01,[23]더지안(두유),순천교도소,두유(검은콩),960
2023-12-01,[23]더지안(두유),안동교도소,두유(검은콩),600
2023-12-01,[23]더지안(두유),안양교도소,두유(검은콩),822
2023-12-01,[23]더지안(두유),여주교도소,두유(검은콩),1200
2023-12-01,[23]더지안(두유),영월교도소,두유(검은콩),624
2023-12-01,[23]더지안(두유),울산구치소,두유(검은콩),480
2023-12-01,[23]더지안(두유),원주교도소,두유(고칼슘),408
2023-12-01,[23]더지안(두유),의정부교도소,두유(검은콩),938
2023-12-01,[23]더지안(두유),인천구치소,두유(검은콩),1800
2023-12-01,[23]더지안(두유),전주교도소,두유(검은콩),648
2023-12-01,[23]더지안(두유),창원교도소,두유(검은콩),2400
2023-12-01,[23]더지안(두유),천안교도소,두유(고칼슘),840
2023-12-01,[23]더지안(두유),청주교도소,두유(검은콩),404
2023-12-01,[23]더지안(두유),춘천교도소,두유(고칼슘),713
2023-12-01,[23]더지안(두유),평택지소,두유(검은콩),480
2023-12-01,[23]더지안(두유),포항교도소,두유(검은콩),1257
2023-12-01,[23]동원에프앤비(참치),경북북부제3교도소,참치,352
2023-12-01,[23]동원에프앤비(참치),경북직업훈련교도소,참치,328
2023-12-01,[23]동원에프앤비(참치),경주교도소,참치,96
2023-12-01,[23]동원에프앤비(참치),공주교도소,참치,240
2023-12-01,[23]동원에프앤비(참치),광주교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),군산교도소,참치,192
2023-12-01,[23]동원에프앤비(참치),김천소년교도소,참치,282
2023-12-01,[23]동원에프앤비(참치),논산지소,참치,192
2023-12-01,[23]동원에프앤비(참치),대구구치소,참치,480
2023-12-01,[23]동원에프앤비(참치),대전교도소,참치,720
2023-12-01,[23]동원에프앤비(참치),부산교도소,참치,418
2023-12-01,[23]동원에프앤비(참치),부산구치소,참치,404
2023-12-01,[23]동원에프앤비(참치),서울구치소,참치,1407
2023-12-01,[23]동원에프앤비(참치),서울남부교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),서울남부구치소,참치,662
2023-12-01,[23]동원에프앤비(참치),서울동부구치소,참치,480
2023-12-01,[23]동원에프앤비(참치),수원구치소,참치,480
2023-12-01,[23]동원에프앤비(참치),순천교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),안동교도소,참치,240
2023-12-01,[23]동원에프앤비(참치),안양교도소,참치,303
2023-12-01,[23]동원에프앤비(참치),여주교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),울산구치소,참치,240
2023-12-01,[23]동원에프앤비(참치),원주교도소,참치,240
2023-12-01,[23]동원에프앤비(참치),의정부교도소,참치,391
2023-12-01,[23]동원에프앤비(참치),인천구치소,참치,960
2023-12-01,[23]동원에프앤비(참치),전주교도소,참치,96
2023-12-01,[23]동원에프앤비(참치),진주교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),창원교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),천안개방교도소,참치,48
2023-12-01,[23]동원에프앤비(참치),천안교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),춘천교도소,참치,330
2023-12-01,[23]동원에프앤비(참치),평택지소,참치,240
2023-12-01,[23]동원에프앤비(참치),포항교도소,참치,480
2023-12-01,[23]동원에프앤비(참치),홍성교도소,참치,240
2023-12-01,[23]동원에프앤비(참치),화성직업훈련교도소,참치,480
2023-12-01,[23]듬북듬북(멸균우유),경북북부제1교도소,멸균우유,1358
2023-12-01,[23]듬북듬북(멸균우유),경북북부제2교도소,멸균우유,72
2023-12-01,[23]듬북듬북(멸균우유),경북북부제3교도소,멸균우유,1254
2023-12-01,[23]듬북듬북(멸균우유),경북직업훈련교도소,멸균우유,459
2023-12-01,[23]듬북듬북(멸균우유),경주교도소,멸균우유,192
2023-12-01,[23]듬북듬북(멸균우유),광주교도소,멸균우유,1200
2023-12-01,[23]듬북듬북(멸균우유),군산교도소,멸균우유,384
2023-12-01,[23]듬북듬북(멸균우유),김천소년교도소,멸균우유,287
2023-12-01,[23]듬북듬북(멸균우유),논산지소,멸균우유,120
2023-12-01,[23]듬북듬북(멸균우유),대구구치소,멸균우유,240
2023-12-01,[23]듬북듬북(멸균우유),대전교도소,멸균우유,840
2023-12-01,[23]듬북듬북(멸균우유),밀양구치소,멸균우유,240
2023-12-01,[23]듬북듬북(멸균우유),부산교도소,멸균우유,927
2023-12-01,[23]듬북듬북(멸균우유),부산구치소,멸균우유,1011
2023-12-01,[23]듬북듬북(멸균우유),서울구치소,멸균우유,1527
2023-12-01,[23]듬북듬북(멸균우유),서울남부교도소,멸균우유,513
2023-12-01,[23]듬북듬북(멸균우유),서울남부구치소,멸균우유,366
2023-12-01,[23]듬북듬북(멸균우유),서울동부구치소,멸균우유,659
2023-12-01,[23]듬북듬북(멸균우유),수원구치소,멸균우유,1152
2023-12-01,[23]듬북듬북(멸균우유),순천교도소,멸균우유,720
2023-12-01,[23]듬북듬북(멸균우유),안동교도소,멸균우유,480
2023-12-01,[23]듬북듬북(멸균우유),안양교도소,멸균우유,745
2023-12-01,[23]듬북듬북(멸균우유),여주교도소,멸균우유,1008
2023-12-01,[23]듬북듬북(멸균우유),영월교도소,멸균우유,312
2023-12-01,[23]듬북듬북(멸균우유),울산구치소,멸균우유,480
2023-12-01,[23]듬북듬북(멸균우유),원주교도소,멸균우유,240
2023-12-01,[23]듬북듬북(멸균우유),의정부교도소,멸균우유,688
2023-12-01,[23]듬북듬북(멸균우유),인천구치소,멸균우유,840
2023-12-01,[23]듬북듬북(멸균우유),전주교도소,멸균우유,456
2023-12-01,[23]듬북듬북(멸균우유),진주교도소,멸균우유,360
2023-12-01,[23]듬북듬북(멸균우유),천안교도소,멸균우유,720
2023-12-01,[23]듬북듬북(멸균우유),청주교도소,멸균우유,255
2023-12-01,[23]듬북듬북(멸균우유),춘천교도소,멸균우유,503
2023-12-01,[23]듬북듬북(멸균우유),충주구치소,멸균우유,1200
2023-12-01,[23]듬북듬북(멸균우유),평택지소,멸균우유,240
2023-12-01,[23]듬북듬북(멸균우유),포항교도소,멸균우유,768
2023-12-01,[23]듬북듬북(멸균우유),화성직업훈련교도소,멸균우유,1200
2023-12-01,[23]란쯔시계(시계류),부산구치소,손목시계,9
2023-12-01,[23]란쯔시계(시계류),서산지소,손목시계,10
2023-12-01,[23]란쯔시계(시계류),서울구치소,손목시계,21
2023-12-01,[23]란쯔시계(시계류),여주교도소,손목시계,10
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",김천소년교도소,감귤주스,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",김천소년교도소,사이다,240
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",김천소년교도소,생수,1152
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대전교도소,생수,1296
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대전교도소,콜라,660
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",목포교도소,생수,396
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",목포교도소,콜라,120
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",부산교도소,콜라,660
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,사이다,219
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,생수,1525
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,콜라,189
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,감귤주스,40
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,사이다,161
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,콜라,159
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,감귤주스,74
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,사이다,95
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,생수,1420
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,콜라,108
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,사이다,240
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,생수,1296
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,콜라,120
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,감귤주스,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,생수,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,콜라,240
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,사이다,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,콜라,120
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,감귤주스,34
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,사이다,39
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,콜라,124
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,감귤주스,48
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,사이다,48
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,생수,432
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,콜라,24
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,감귤주스,12
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,사이다,48
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,생수,540
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,콜라,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",의정부교도소,사이다,240
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",의정부교도소,생수,1193
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,감귤주스,120
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,사이다,240
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,생수,1296
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,콜라,180
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",전주교도소,감귤주스,360
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",전주교도소,사이다,528
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",전주교도소,생수,858
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",전주교도소,콜라,528
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",진주교도소,생수,864
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안개방교도소,감귤주스,12
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안개방교도소,사이다,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안개방교도소,생수,120
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안개방교도소,콜라,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안교도소,사이다,120
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안교도소,콜라,480
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,감귤주스,8
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,사이다,166
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,생수,466
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",춘천교도소,감귤주스,240
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",충주구치소,감귤주스,60
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,감귤주스,36
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,사이다,84
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,생수,1098
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,콜라,156
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",화성직업훈련교도소,사이다,360
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",화성직업훈련교도소,생수,864
2023-12-01,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",화성직업훈련교도소,콜라,360
2023-12-01,[23]매일유업(빵류),강릉교도소,빵(1500류),126
2023-12-01,[23]매일유업(빵류),경북북부제1교도소,빵(1500류),1149
2023-12-01,[23]매일유업(빵류),경북북부제2교도소,빵(1500류),350
2023-12-01,[23]매일유업(빵류),경북북부제3교도소,빵(1500류),1024
2023-12-01,[23]매일유업(빵류),경북직업훈련교도소,빵(1500류),393
2023-12-01,[23]매일유업(빵류),경주교도소,빵(1500류),290
2023-12-01,[23]매일유업(빵류),공주교도소,빵(1500류),503
2023-12-01,[23]매일유업(빵류),광주교도소,빵(1500류),945
2023-12-01,[23]매일유업(빵류),군산교도소,빵(1500류),499
2023-12-01,[23]매일유업(빵류),김천소년교도소,빵(1500류),431
2023-12-01,[23]매일유업(빵류),논산지소,빵(1500류),567
2023-12-01,[23]매일유업(빵류),대구구치소,빵(1500류),1100
2023-12-01,[23]매일유업(빵류),대전교도소,빵(1500류),1387
2023-12-01,[23]매일유업(빵류),목포교도소,빵(1500류),743
2023-12-01,[23]매일유업(빵류),밀양구치소,빵(1500류),221
2023-12-01,[23]매일유업(빵류),부산교도소,빵(1500류),962
2023-12-01,[23]매일유업(빵류),부산구치소,빵(1500류),1059
2023-12-01,[23]매일유업(빵류),서울구치소,빵(1500류),2599
2023-12-01,[23]매일유업(빵류),서울남부교도소,빵(1500류),1022
2023-12-01,[23]매일유업(빵류),서울남부구치소,빵(1500류),988
2023-12-01,[23]매일유업(빵류),서울동부구치소,빵(1500류),595
2023-12-01,[23]매일유업(빵류),수원구치소,빵(1500류),1737
2023-12-01,[23]매일유업(빵류),순천교도소,빵(1500류),664
2023-12-01,[23]매일유업(빵류),안동교도소,빵(1500류),594
2023-12-01,[23]매일유업(빵류),안양교도소,빵(1500류),757
2023-12-01,[23]매일유업(빵류),여주교도소,빵(1500류),603
2023-12-01,[23]매일유업(빵류),영월교도소,빵(1500류),394
2023-12-01,[23]매일유업(빵류),울산구치소,빵(1500류),958
2023-12-01,[23]매일유업(빵류),울산구치소,빵(1500류),968
2023-12-01,[23]매일유업(빵류),원주교도소,빵(1500류),388
2023-12-01,[23]매일유업(빵류),의정부교도소,빵(1500류),573
2023-12-01,[23]매일유업(빵류),인천구치소,빵(1500류),1811
2023-12-01,[23]매일유업(빵류),전주교도소,빵(1500류),646
2023-12-01,[23]매일유업(빵류),제주교도소,빵(1500류),1953
2023-12-01,[23]매일유업(빵류),진주교도소,빵(1500류),419
2023-12-01,[23]매일유업(빵류),창원교도소,빵(1500류),1954
2023-12-01,[23]매일유업(빵류),천안교도소,빵(1500류),961
2023-12-01,[23]매일유업(빵류),청주교도소,빵(1500류),338
2023-12-01,[23]매일유업(빵류),춘천교도소,빵(1500류),669
2023-12-01,[23]매일유업(빵류),충주구치소,빵(1500류),488
2023-12-01,[23]매일유업(빵류),평택지소,빵(1500류),360
2023-12-01,[23]매일유업(빵류),포항교도소,빵(1500류),1071
2023-12-01,[23]매일유업(빵류),홍성교도소,빵(1500류),430
2023-12-01,[23]매일유업(빵류),화성직업훈련교도소,빵(1500류),1073
2023-12-01,[23]미소크린플러스(잡화류),광주교도소,KF94 마스크,500
2023-12-01,[23]미소크린플러스(잡화류),광주교도소,고무신290,1
2023-12-01,[23]미소크린플러스(잡화류),광주교도소,귀마개(수면용),200
2023-12-01,[23]미소크린플러스(잡화류),광주교도소,오버나이트,20
2023-12-01,[23]미소크린플러스(잡화류),광주교도소,털장갑,100
2023-12-01,[23]미소크린플러스(잡화류),논산지소,털장갑,10
2023-12-01,[23]미소크린플러스(잡화류),대전교도소,KF94 마스크,500
2023-12-01,[23]미소크린플러스(잡화류),대전교도소,발목보호대L,10
2023-12-01,[23]미소크린플러스(잡화류),대전교도소,발목보호대S,10
2023-12-01,[23]미소크린플러스(잡화류),대전교도소,손목보호대M,20
2023-12-01,[23]미소크린플러스(잡화류),대전교도소,장기바둑세트,40
2023-12-01,[23]미소크린플러스(잡화류),대전교도소,털장갑,100
2023-12-01,[23]미소크린플러스(잡화류),목포교도소,KF94 마스크,200
2023-12-01,[23]미소크린플러스(잡화류),목포교도소,세탁비누,16
2023-12-01,[23]미소크린플러스(잡화류),목포교도소,손목보호대XL,5
2023-12-01,[23]미소크린플러스(잡화류),목포교도소,수면안대,20
2023-12-01,[23]미소크린플러스(잡화류),목포교도소,털장갑,20
2023-12-01,[23]미소크린플러스(잡화류),밀양구치소,KF94 마스크,50
2023-12-01,[23]미소크린플러스(잡화류),밀양구치소,고무신265,2
2023-12-01,[23]미소크린플러스(잡화류),밀양구치소,고무장갑(대),10
2023-12-01,[23]미소크린플러스(잡화류),밀양구치소,면봉,10
2023-12-01,[23]미소크린플러스(잡화류),밀양구치소,무릎보호대XL,2
2023-12-01,[23]미소크린플러스(잡화류),밀양구치소,허리보호대L,1
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,KF94 마스크,260
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,건전지,31
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,고무신250,1
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,고무신265,2
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,고무신280,1
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,고무장갑(특대),43
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,귀마개(수면용),29
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,덧버선,36
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,머리끈,25
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,머리핀,4
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,면봉,23
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,무릎보호대L,2
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,무릎보호대S,1
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,물병,32
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,발목보호대M,1
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,빨래집게,26
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,세탁비누,50
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,수면안대,14
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,오버나이트,2
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,위생대(대),4
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,위생대(중),4
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,팬티라이너,21
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,팬티형 오버나이트(대),5
2023-12-01,[23]미소크린플러스(잡화류),부산구치소,팬티형 오버나이트(중),1
2023-12-01,[23]미소크린플러스(잡화류),서산지소,고무신255,5
2023-12-01,[23]미소크린플러스(잡화류),서산지소,고무신265,5
2023-12-01,[23]미소크린플러스(잡화류),서산지소,귀마개(수면용),100
2023-12-01,[23]미소크린플러스(잡화류),서산지소,면봉,100
2023-12-01,[23]미소크린플러스(잡화류),서산지소,손목보호대M,10
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,KF94 마스크,310
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,건전지,83
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,귀마개(수면용),87
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,머리끈,6
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,머리띠,1
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,머리핀,9
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,면봉,34
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,무릎보호대L,1
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,무릎보호대XL,4
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,발목보호대L,2
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,발목보호대XL,1
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,빨래집게,63
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,세탁비누,42
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,손목보호대L,3
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,손목보호대M,4
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,수면안대,50
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,위생대(중),1
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,장기바둑세트,4
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,털장갑,177
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,팔꿈치보호대M,1
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,팬티형 오버나이트(중),1
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,허리보호대L,5
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,허리보호대M,2
2023-12-01,[23]미소크린플러스(잡화류),서울구치소,허리보호대XL,1
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,고무신265,5
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,고무신270,5
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,머리끈,100
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,머리핀,40
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,세탁비누,320
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,오버나이트,20
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,위생대(대),18
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,위생대(소),16
2023-12-01,[23]미소크린플러스(잡화류),서울남부구치소,위생대(중),24
2023-12-01,[23]미소크린플러스(잡화류),수원구치소,세탁비누,64
2023-12-01,[23]미소크린플러스(잡화류),순천교도소,덧버선,5
2023-12-01,[23]미소크린플러스(잡화류),순천교도소,머리끈,5
2023-12-01,[23]미소크린플러스(잡화류),순천교도소,물병,8
2023-12-01,[23]미소크린플러스(잡화류),순천교도소,발목보호대M,2
2023-12-01,[23]미소크린플러스(잡화류),순천교도소,털장갑,20
2023-12-01,[23]미소크린플러스(잡화류),순천교도소,허리보호대M,1
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,KF94 마스크,500
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,고무장갑(특대),100
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,귀마개(보온용),60
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,귀마개(수면용),200
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,머리띠,40
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,오버나이트,20
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,팬티라이너,48
2023-12-01,[23]미소크린플러스(잡화류),여주교도소,팬티형 오버나이트(대),16
2023-12-01,[23]미소크린플러스(잡화류),영월교도소,털장갑,40
2023-12-01,[23]미소크린플러스(잡화류),인천구치소,귀마개(수면용),300
2023-12-01,[23]미소크린플러스(잡화류),인천구치소,면봉,100
2023-12-01,[23]미소크린플러스(잡화류),인천구치소,장기바둑세트,20
2023-12-01,[23]미소크린플러스(잡화류),전주교도소,KF94 마스크,100
2023-12-01,[23]미소크린플러스(잡화류),전주교도소,머리끈,50
2023-12-01,[23]미소크린플러스(잡화류),전주교도소,물병,50
2023-12-01,[23]미소크린플러스(잡화류),전주교도소,세탁비누,64
2023-12-01,[23]미소크린플러스(잡화류),진주교도소,고무장갑(특대),80
2023-12-01,[23]미소크린플러스(잡화류),진주교도소,세탁비누,96
2023-12-01,[23]미소크린플러스(잡화류),진주교도소,수면안대,50
2023-12-01,[23]미소크린플러스(잡화류),청주교도소,고무신265,1
2023-12-01,[23]미소크린플러스(잡화류),청주교도소,귀마개(보온용),40
2023-12-01,[23]미소크린플러스(잡화류),청주교도소,손목보호대L,5
2023-12-01,[23]미소크린플러스(잡화류),청주교도소,털장갑,30
2023-12-01,[23]미소크린플러스(잡화류),충주구치소,귀마개(보온용),20
2023-12-01,[23]미소크린플러스(잡화류),충주구치소,털장갑,30
2023-12-01,[23]신영상사(화장품),논산지소,로션(여),5
2023-12-01,[23]신영상사(화장품),논산지소,스킨(여),12
2023-12-01,[23]신영상사(화장품),부산구치소,로션(남),16
2023-12-01,[23]신영상사(화장품),부산구치소,선크림,5
2023-12-01,[23]신영상사(화장품),부산구치소,스킨(남),12
2023-12-01,[23]신영상사(화장품),부산구치소,영양크림,17
2023-12-01,[23]신영상사(화장품),서울구치소,로션(남),23
2023-12-01,[23]신영상사(화장품),서울구치소,바디로션,51
2023-12-01,[23]신영상사(화장품),서울구치소,선스틱,6
